Final URL,Repository Path,Bytes,KB,Format,Width,Height,Git Tracked,Reference Location
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-03.jpg,public/assets/visual/upgrade-log-03.jpg,114925,112.2,jpeg,1904,1044,yes,src/App.jsx:390 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-03.webp,public/assets/visual/upgrade-log-03.webp,88124,86.1,webp,1904,1044,yes,src/App.jsx:390
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-04-w1600.webp,public/assets/visual/upgrade-log-04-w1600.webp,63342,61.9,webp,1600,913,yes,generated responsive candidate for /assets/visual/upgrade-log-04.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-04-w480.webp,public/assets/visual/upgrade-log-04-w480.webp,13712,13.4,webp,480,274,yes,generated responsive candidate for /assets/visual/upgrade-log-04.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-04-w960.webp,public/assets/visual/upgrade-log-04-w960.webp,36038,35.2,webp,960,548,yes,generated responsive candidate for /assets/visual/upgrade-log-04.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-04.jpg,public/assets/visual/upgrade-log-04.jpg,120560,117.7,jpeg,1878,1072,yes,src/App.jsx:385 (JPG fallback) | src/App.jsx:391 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-04.webp,public/assets/visual/upgrade-log-04.webp,91548,89.4,webp,1878,1072,yes,src/App.jsx:385 | src/App.jsx:391
https://www.qiuxiaomiao.com/assets/visual/void-between-01-w480.webp,public/assets/visual/void-between-01-w480.webp,19196,18.7,webp,480,357,yes,generated responsive candidate for /assets/visual/void-between-01.webp
https://www.qiuxiaomiao.com/assets/visual/void-between-01.jpg,public/assets/visual/void-between-01.jpg,53950,52.7,jpeg,880,654,yes,src/App.jsx:258 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/void-between-01.webp,public/assets/visual/void-between-01.webp,48032,46.9,webp,880,654,yes,src/App.jsx:258
https://www.qiuxiaomiao.com/assets/visual/void-between-02-w480.webp,public/assets/visual/void-between-02-w480.webp,18908,18.5,webp,480,354,yes,generated responsive candidate for /assets/visual/void-between-02.webp
https://www.qiuxiaomiao.com/assets/visual/void-between-02.jpg,public/assets/visual/void-between-02.jpg,46651,45.6,jpeg,870,642,yes,src/App.jsx:259 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/void-between-02.webp,public/assets/visual/void-between-02.webp,46084,45.0,webp,870,642,yes,src/App.jsx:259
https://www.qiuxiaomiao.com/assets/visual/void-between-03-w480.webp,public/assets/visual/void-between-03-w480.webp,17938,17.5,webp,480,362,yes,generated responsive candidate for /assets/visual/void-between-03.webp
https://www.qiuxiaomiao.com/assets/visual/void-between-03.jpg,public/assets/visual/void-between-03.jpg,46085,45.0,jpeg,878,662,yes,src/App.jsx:260 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/void-between-03.webp,public/assets/visual/void-between-03.webp,42942,41.9,webp,878,662,yes,src/App.jsx:260
https://www.qiuxiaomiao.com/assets/visual/void-between-04-w480.webp,public/assets/visual/void-between-04-w480.webp,21290,20.8,webp,480,359,yes,generated responsive candidate for /assets/visual/void-between-04.webp
https://www.qiuxiaomiao.com/assets/visual/void-between-04.jpg,public/assets/visual/void-between-04.jpg,56354,55.0,jpeg,880,658,yes,src/App.jsx:261 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/void-between-04.webp,public/assets/visual/void-between-04.webp,59580,58.2,webp,880,658,yes,src/App.jsx:261
https://www.qiuxiaomiao.com/assets/visual/void-between-poster-w480.webp,public/assets/visual/void-between-poster-w480.webp,2778,2.7,webp,480,360,yes,generated responsive candidate for /assets/visual/void-between-poster.webp
https://www.qiuxiaomiao.com/assets/visual/void-between-poster-w960.webp,public/assets/visual/void-between-poster-w960.webp,6540,6.4,webp,960,720,yes,generated responsive candidate for /assets/visual/void-between-poster.webp
https://www.qiuxiaomiao.com/assets/visual/void-between-poster.jpg,public/assets/visual/void-between-poster.jpg,16709,16.3,jpeg,1178,884,yes,src/App.jsx:255 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/void-between-poster.webp,public/assets/visual/void-between-poster.webp,9270,9.1,webp,1178,884,yes,src/App.jsx:255
https://www.qiuxiaomiao.com/assets/wechat-qr.jpg,public/assets/wechat-qr.jpg,80343,78.5,jpeg,701,723,yes,src/App.jsx:917
https://www.qiuxiaomiao.com/assets/whale-shark-w1600.avif,public/assets/whale-shark-w1600.avif,34585,33.8,avif,1600,900,yes,generated responsive candidate for /assets/whale-shark.webp
https://www.qiuxiaomiao.com/assets/whale-shark-w1600.webp,public/assets/whale-shark-w1600.webp,43478,42.5,webp,1600,900,yes,generated responsive candidate for /assets/whale-shark.webp
https://www.qiuxiaomiao.com/assets/whale-shark-w480.avif,public/assets/whale-shark-w480.avif,5739,5.6,avif,480,270,yes,generated responsive candidate for /assets/whale-shark.webp
https://www.qiuxiaomiao.com/assets/whale-shark-w480.webp,public/assets/whale-shark-w480.webp,7750,7.6,webp,480,270,yes,generated responsive candidate for /assets/whale-shark.webp
https://www.qiuxiaomiao.com/assets/whale-shark-w960.avif,public/assets/whale-shark-w960.avif,16139,15.8,avif,960,540,yes,generated responsive candidate for /assets/whale-shark.webp
https://www.qiuxiaomiao.com/assets/whale-shark-w960.webp,public/assets/whale-shark-w960.webp,22678,22.1,webp,960,540,yes,generated responsive candidate for /assets/whale-shark.webp
https://www.qiuxiaomiao.com/assets/whale-shark.jpg,public/assets/whale-shark.jpg,73166,71.5,jpeg,1920,1080,yes,src/App.jsx:879 (JPG fallback)
https://www.qiuxiaomiao.com/assets/whale-shark.webp,public/assets/whale-shark.webp,70232,68.6,webp,1920,1080,yes,src/App.jsx:879
